SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22023,1631105,22300741,2024-02-08,DET @ POR,W,37,9,15,0.6,0,1,0.0,9,10,0.9,8,14,22,1,0,3,3,5,27,4,2023-24,Road,POR,Portland Trail Blazers,128 - 122
22023,1631105,22300732,2024-02-07,DET @ SAC,W,37,7,10,0.7,0,0,0.0,6,6,1.0,2,13,15,6,0,0,3,4,20,11,2023-24,Road,SAC,Sacramento Kings,133 - 120
22023,1631105,22300704,2024-02-04,DET vs. ORL,L,27,7,7,1.0,0,0,0.0,1,1,1.0,2,3,5,2,0,0,1,5,15,-5,2023-24,Home,ORL,Orlando Magic,99 - 111
22023,1631105,22300688,2024-02-02,DET vs. LAC,L,31,5,7,0.714,0,0,0.0,1,2,0.5,2,11,13,2,0,0,0,1,11,-8,2023-24,Home,LAC,Los Angeles Clippers,125 - 136
22023,1631105,22300675,2024-01-31,DET @ CLE,L,30,5,9,0.556,0,0,0.0,0,0,0.0,4,5,9,0,0,0,2,1,10,-19,2023-24,Road,CLE,Cleveland Cavaliers,121 - 128
22023,1631105,22300654,2024-01-28,DET vs. OKC,W,31,9,13,0.692,0,0,0.0,4,5,0.8,9,12,21,6,0,1,1,2,22,1,2023-24,Home,OKC,Oklahoma City Thunder,120 - 104
22023,1631105,22300642,2024-01-27,DET vs. WAS,L,36,5,6,0.833,0,0,0.0,0,0,0.0,3,15,18,3,0,0,1,4,10,-4,2023-24,Home,WAS,Washington Wizards,104 - 118
22023,1631105,22300619,2024-01-24,DET vs. CHA,W,22,7,9,0.778,0,0,0.0,0,1,0.0,2,6,8,2,0,0,1,3,14,5,2023-24,Home,CHA,Charlotte Hornets,113 - 106
22023,1631105,22300606,2024-01-22,DET vs. MIL,L,33,5,14,0.357,0,0,0.0,2,2,1.0,1,11,12,1,0,1,2,4,12,-15,2023-24,Home,MIL,Milwaukee Bucks,113 - 122
22023,1631105,22300592,2024-01-20,DET vs. MIL,L,30,4,8,0.5,0,0,0.0,0,0,0.0,2,7,9,1,1,0,1,5,8,-22,2023-24,Home,MIL,Milwaukee Bucks,135 - 141
