SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON,Home or Road,Adversary,Adversary Name,Game Score
22023,1631093,22300962,2024-03-15,DET vs. MIA,L,38,3,14,0.214,2,9,0.222,6,6,1.0,0,3,3,9,1,0,4,3,14,-3,2023-24,Home,MIA,Miami Heat,95 - 108
22023,1631093,22300946,2024-03-13,DET vs. TOR,W,37,5,13,0.385,0,2,0.0,4,6,0.667,1,2,3,7,2,1,5,2,14,9,2023-24,Home,TOR,Toronto Raptors,113 - 104
22023,1631093,22300933,2024-03-11,DET vs. CHA,W,33,4,13,0.308,0,6,0.0,4,4,1.0,1,2,3,4,1,1,1,1,12,8,2023-24,Home,CHA,Charlotte Hornets,114 - 97
22023,1631093,22300919,2024-03-09,DET vs. DAL,L,36,7,21,0.333,2,9,0.222,1,2,0.5,4,2,6,4,2,1,6,3,17,-16,2023-24,Home,DAL,Dallas Mavericks,124 - 142
22023,1631093,22300902,2024-03-07,DET vs. BKN,W,39,10,17,0.588,6,9,0.667,8,8,1.0,2,1,3,2,2,0,4,4,34,9,2023-24,Home,BKN,Brooklyn Nets,118 - 112
22023,1631093,22300888,2024-03-05,DET @ MIA,L,29,6,15,0.4,0,5,0.0,4,5,0.8,0,2,2,4,1,1,2,1,16,-4,2023-24,Road,MIA,Miami Heat,110 - 118
22023,1631093,22300874,2024-03-03,DET @ ORL,L,25,3,11,0.273,0,5,0.0,4,4,1.0,1,0,1,0,0,0,0,3,10,-29,2023-24,Road,ORL,Orlando Magic,91 - 113
22023,1631093,22300857,2024-03-01,DET vs. CLE,L,31,6,17,0.353,1,9,0.111,5,6,0.833,1,2,3,4,0,1,1,6,18,-13,2023-24,Home,CLE,Cleveland Cavaliers,100 - 110
22023,1631093,22300839,2024-02-27,DET @ CHI,W,34,4,7,0.571,1,3,0.333,6,8,0.75,0,2,2,5,1,1,4,3,15,24,2023-24,Road,CHI,Chicago Bulls,105 - 95
22023,1631093,22300828,2024-02-26,DET @ NYK,L,24,3,10,0.3,1,4,0.25,7,7,1.0,1,1,2,3,1,0,1,1,14,4,2023-24,Road,NYK,New York Knicks,111 - 113
